id,kaynak,chunk_idx,soru,cevap,tip,baglam
1569931_c0000_400,1569931.pdf,0,Konsolide finansal tabloların bağımsız denetimi ne zaman tamamlandı?,31 Aralık 2025,sayısal,"Finansal Rapor
KARDEMİR KARABÜK DEMİR ÇELİK SANAYİ VE TİCARET 
A.Ş.
Finansal Rapor
Konsolide
2025 - 4. 3 Aylık Bildirim
KAMUYU AYDINLATMA PLATFORMU
Finansal Tablolara ilişkin Genel Açıklama
KAP'ta yayınlanma tarihi ve saati: 10.03.2026 18:56:52
https://www.kap.org.tr/tr/Bildirim/1569931

Bağımsız De"
1469241_c0021_555,1469241.pdf,21,Neden arttı Sermaye Artırımı?,"Sermaye Artırımı, şirketin sermaye bazında artışını temsil eder. Bu artış, şirketin sermaye bazinda artışını temsil eder ve şirketin sermaye bazinda artışını temsil eder.",neden,"len Sermaye Artırımı
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
İç Kaynaklardan Gerçekleştirilen Sermaye Artırımı
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
Ödenmiş Sermaye Enflasyon Düzeltme Farkı
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
Hisse Senedine Dönüştürülebilir Tahviller
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
Sermaye Benzeri Borçlanma "
1562936_c0014_171,1562936.pdf,14,Cari Dönem 01.01.2025 - 31.12.2025 nedir?,Dönem,tarih,"u

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Cari Dönem
01.01.2025 - 31.12.2025
Dönemde Ödenen Kar Payı Avansları
Kar Payları
Kar Payı Hariç Pay Sahiplerine Yapılan Diğer 
Ödemeler
Payların Geri Alım İşlemleri Nedeniyle Meydana 
Gelen Artış (Azalış)
Pay Bazlı İşlemler Nedeniyle Mey"
1477884_c0007_163,1477884.pdf,7,Dönem Net Karı (Zararı) ile İlgili Düzeltmeler ne kadar oldu?,287.680.485,sayısal,"m
01.01.2025 - 30.06.2025
Önceki Dönem
01.01.2024 - 30.06.2024
Nakit Akış Tablosu (Dolaylı Yöntem)
İŞLETME FAALİYETLERİNDEN NAKİT AKIŞLARI
-241.820.234
442.686.326
Dönem Karı (Zararı)
-104.329.695
-181.359.266
Sürdürülen Faaliyetlerden Dönem Karı (Zararı)
-104.329.695
-181.359.266
Dönem Net Karı (Za"
1549019_c0004_919,1549019.pdf,4,5. Bağımsız Denetçinin Konsolide Olmayan Finansal Tabloların Bağımsız Denetimine İlişkin Sorumlulukları neye içerir?,"Amacımız, bir bütün olarak konsolide olmayan finansal tabloların hata veya hile kaynaklı önemli yanlışlık içerenine ilişkin makul güvence elde etmek ve görüşümüzü içeren bir bağımsız denetçi raporu düzenlemektir.",neden,"l raporlama sürecinin gözetiminden sorumludur.
5. Bağımsız Denetçinin Konsolide Olmayan Finansal Tabloların Bağımsız Denetimine İlişkin Sorumlulukları
Bir bağımsız denetimde, biz bağımsız denetçilerin sorumlulukları şunlardır:
Amacımız, bir bütün olarak konsolide olmayan finansal tabloların hata vey"
1549021_c0002_212,1549021.pdf,2,Neden bu alana odaklanmanız gerekti?,Fakatlaşmış ancak rapor edilmemiş tazminat bedeli karşılığı tutarının konsolide finansal tablolarda tutarsal önemi ve karşılık hesaplamalarının yapısı gereği önemli aktüeryal yargı ve tahminleri içermesi.,neden,"ırmıştır.
Söz konusu karşılık, T.C. Hazine ve Maliye Bakanlığı 
tarafından yayımlanan 5 Aralık 2014 tarih ve 2014/16 
sayılı ""Muallak Tazminat Karşılığına İlişkin Genelge"" 
uyarınca, Şirket aktüeri tarafından belirlenen en iyi 
tahmin yöntemleri çerçevesinde aktüeryal zincirleme
merdiven metodları k"
1471459_c0009_573,1471459.pdf,9,İştiraklere Borçlar ne kadar?,0,sayısal,"Borçlar Borç Senetleri 
Reeskontu (-)
0
0
İLİŞKİLİ TARAFLARA BORÇLAR
0
0
Ortaklara Borçlar
0
0
İştiraklere Borçlar
0
0
Bağlı Ortaklıklara Borçlar
0
0
Müşterek Yönetime Tabi Teşebbüslere Borçlar
0
0
Personele Borçlar
0
0
Diğer İlişkili Taraflara Borçlar
0
0
DİĞER BORÇLAR
0
0
Alınan Depozito ve Temina"
1567687_c0001_927,1567687.pdf,1,Konsolide finansal tabloların bağımsız denetimine ilişkin sorumlulukları bölümünde ayrıntılı bir şekilde açıklanmıştır.,"Evet, bu bölüm detailed olarak açıklanmıştır.",sayısal,"uluklarımız, raporumuzun Bağımsız Denetçinin Konsolide Finansal Tabloların 
Bağımsız Denetimine İlişkin Sorumlulukları bölümünde ayrıntılı bir şekilde açıklanmıştır. KGK tarafından 
yayımlanan ve kamu yararını ilgilendiren kuruluşların konsolide finansal tablolarının bağımsız denetimleri için 
geçer"
1513578_c0010_498,1513578.pdf,10,Özkaynaklar Değişim Tablosu ne kadar arttı?,34.562.833.340,tarih,"dilen Tutar
0
Opsiyonların Zaman Değerindeki Değişiklikler 
Kaleminden Çıkarılan ve Finansal Olmayan Varlığın
(Yükümlülüğün) veya Gerçeğe Uygun Değer 
Riskinden Korunma Muhasebesi Uygulanan Kesin 
Taahhüdün Başlangıç Maliyetine veya Defter 
Değerine Dahil Edilen Tutar
0
Forward Sözleşmesinin Forward"
1598897_c0002_638,1598897.pdf,2,Kısa vadeli borçlanmaların değişimi ne kadar oldu?,1.405,sayısal,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
TOPLAM DURAN VARLIKLAR
1.672.387
1.560.333
TOPLAM VARLIKLAR
2.1"
1464868_c0005_841,1464868.pdf,5,Finansal Varlıklar Ve Riski Sigortalılara Ait Finansal Yatırımlar ne kadar?,0,sayısal,"(-)
0
0
Müşterek Yönetime Tabi Teşebbüsler
9
319.458.998
261.116.460
Müşterek Yönetime Tabi Teşebbüsler Sermaye 
Taahhütleri (-)
0
0
Finansal Varlıklar Ve Riski Sigortalılara Ait Finansal 
Yatırımlar
0
0
Diğer Finansal Varlıklar
0
0
Finansal Varlıklar Değer Düşüklüğü Karşılığı (-)
9
0
0
MADDİ VARLIK"
1477063_c0013_990,1477063.pdf,13,0 ile 500.000.000 arasında değişen bakiyeler ne kadar oldu?,57.986.732,sayısal,"ı ile 
Sonuçlanmayan Pay Oranı Değişikliklerine Bağlı 
Artış/Azalış
0
Kontrol Gücü Olmayan Pay Sahipleriyle Yapılan 
İşlemler
0
Pay Sahiplerinin Diğer Katkıları
0
Nakit Akış Riskinden Korunma Kazançları (Kayıpları
) Kaleminden Çıkarılan ve Finansal Olmayan 
Varlığın (Yükümlülüğün) veya Gerçeğe Uygun"
1510212_c0004_334,1510212.pdf,4,Neden arttı/azaldı Kar veya Zarar Tablosu'nda 1.494.788 TL'lik değişim?,Değerlendirme yöntemleri ve vergilerde değişiklikler nedeniyle,neden," Pay Başına Kazanç (Zarar)
Kar veya Zarar Tablosu

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
Sunum Para Birimi
1.000 TL
Finansal Tablo Niteliği
Konsolide
Dipnot Referansı
Cari Dönem
01.01.2025 - 
30.09.2025
Öncek"
1564377_c0005_418,1564377.pdf,5,Şerefiye değer düşüklüğü testinde kullanılan tahminlerin makul olup olmadığını nasıl belirlemektedir?,"Tahminlerin makul olup olmadığını, bağımsız veri kaynakları ve cari piyasa koşulları göz önünde bulundurularak değerleme uzmanlarımızla birlikte değerlendirilmiştir.",neden,"erefiye değer düşüklüğü testinde kullanılan tahminlerin makul olup 
olmadığı, bağımsız veri kaynakları ve cari piyasa koşulları göz önünde 
bulundurularak değerleme uzmanlarımızla birlikte değerlendirilmiştir.
• Şerefiye değer düşüklüğü testinde kullanılan ileriye dönük nakit akış ve 
yatırım harcam"
1122450_c0027_175,1122450.pdf,27,Nakit Akış Riskinden Korunma Kazançları (Kayıpları) neye kadar oldu?,-104,sayısal,"inin 
Diğer Katkıları
0
0
Nakit Akış Riskinden 
Korunma Kazançları (
Kayıpları) 
Kaleminden Çıkarılan
ve Finansal Olmayan 
Varlığın (
Yükümlülüğün) veya 
Gerçeğe Uygun Değer
Riskinden Korunma 
Muhasebesi 
Uygulanan Kesin 
Taahhüdün 
Başlangıç Maliyetine 
veya Defter Değerine 
Dahil Edilen Tutar
0
0
"
1513423_c0004_860,1513423.pdf,4,Genel Yönetim Giderleri'nin ne kadar olduğu?,20,sayısal,"9.160
129.690.007
15.354.459
4.009.299
BRÜT KAR (ZARAR)
86.939.160
129.690.007
15.354.459
4.009.299
Genel Yönetim Giderleri
20
-460.318.795
-506.864.917
-148.202.826
-134.151.007
Pazarlama Giderleri
20
-3.723.736
-7.163.872
-1.088.505
-3.022.544
Esas Faaliyetlerden Diğer Gelirler
22
42.790.769
168.4"
1569931_c0014_965,1569931.pdf,14,Neden Borç Ödemelerine İlişkin Nakit Girişleri arttı?,Borç Ödemelerine İlişkin Nakit Girişleri arttı çünkü şirket borcu olan para ile borcu olan para arasında dengeli bir duruma gelindi.,neden," Düzeltmeler
1.083.498.364
-691.518.650
Stoklardaki Azalışlar (Artışlar) İle İlgili Düzeltmeler
1.709.853.539
26.423.968
Peşin Ödenmiş Giderlerdeki Azalış (Artış)
2.077.553.266
-1.393.987.106
Ticari Borçlardaki Artış (Azalış) ile İlgili Düzeltmeler
-6.233.191.305
-271.851.734
Faaliyetler ile İlgili "
1472624_c0010_714,1472624.pdf,10,Faaliyetlerle ilgili diğer borçlardaki artış (azalisu) ile ilgili düzeltmeler ne kadar oldu?,-4.851,sayısal,"Azalış (
Artış) İle İlgili Düzeltmeler
0
Stoklardaki Azalışlar (Artışlar) İle İlgili Düzeltmeler
-4.977
-2.295
Peşin Ödenmiş Giderlerdeki Azalış (Artış)
-8.373
-22.518
Ticari Borçlardaki Artış (Azalış) ile İlgili Düzeltmeler
5.756
6.845
İlişkili Taraflara Ticari Borçlardaki Artış (Azalış)
-49
-552
İ"
1566129_c0003_518,1566129.pdf,3,Konsolide finansal tablolara ilişkin denetçi raporunun kapsamamaktadır.,"Evet, konsolide finansal tablolara ilişkin denetçi raporunun kapsamamaktadır.",tarih,"le bu tablolara ilişkin denetçi raporun
kapsamamaktadır.
Konsolide finansal tablolara ilişkin görüşümüz diğer bilgileri kapsamamakta olup, söz konusu bilgilere ilişkin tarafımızca herhangi bir güvence sonucu da bildirilmemektedir.
Konsolide finansal tablolara ilişkin yaptığımız bağımsız denetimle ba"
1598813_c0007_935,1598813.pdf,7,Neden Azınlık Payları arttı?,"Azınlık Paylarının artışı, şirketin daha fazla payda sahip olan gruplara daha fazla kazandırmak için yapılan bir strategi olarak açıklanmıştır.",neden,"ğer Kar Yedekleri
264.717
0
264.717
274.347
0
274.347
Kar veya Zarar
33.345.694
0
33.345.694
109.908.872
0
109.908.872
Geçmiş Yıllar Kar veya Zararı
191.240
0
191.240
92.560
0
92.560
Dönem Net Kâr veya Zararı
33.154.454
0
33.154.454
109.816.312
0
109.816.312
Azınlık Payları
2.242.500
0
2.242.500
2.5"
1510109_c0018_727,1510109.pdf,18,Nasıl değişti total kapamlı gelir (gider)?,Toplam Kapsamlı Gelir (Gider) 4.429.099 -> 7.792.791,karşılaştırma," 110.787.175 72.564.757
267.797.484
Toplam Kapsamlı Gelir (Gider)
960.797
-1.047.084
3.441.190
3.152.012
-17.532.141
4.138.939
34.684.797
27.798.510
Nakden Gerçekleştirilen Sermaye Artırımı
İç Kaynaklardan Gerçekleştirilen Sermaye Artırımı
15.000.000
-15.000.000
Ödenmiş Sermaye Enflasyon Düzeltme Fa"
1471462_c0007_691,1471462.pdf,7,Devam Eden Riskler Karşılığı - Net ne kadar oldu?,1.503.645.599,sayısal,".263.743
-3.978.507
İLİŞKİLİ TARAFLARA BORÇLAR
19
1.475.970
11.125.055
Ortaklara Borçlar
189.735
36.840
İştiraklere Borçlar
4.145
0
Bağlı Ortaklıklara Borçlar
0
0
Müşterek Yönetime Tabi Teşebbüslere Borçlar
0
0
Personele Borçlar
1.282.090
11.088.215
Diğer İlişkili Taraflara Borçlar
0
0
DİĞER BORÇLAR"
1598897_c0002_674,1598897.pdf,2,Kısa vadeli karşılıkların değişimi ne kadar oldu?,471,sayısal,"
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
TOPLAM DURAN VARLIKLAR
1.672.387
1.560.333
TOPLAM VARLIKLAR
2.1"
1514970_c0033_775,1514970.pdf,33,Kaleminden Çıkarılan ve Finansal Olmayan Varlığın (Yükümlülüğün) veya Gerçeğe Uygun Değer Riskinden Korunma Muhasebesi Uygulanan Kesin Taahhüdün Başlangıç Maliyetine veya Defter Değerine Dahil Edilen Tutar nedir?,0,sayısal," Değişiklikler Kaleminden Çıkarılan ve 
Finansal Olmayan Varlığın (Yükümlülüğün) veya 
Gerçeğe Uygun Değer Riskinden Korunma 
Muhasebesi Uygulanan Kesin Taahhüdün 
Başlangıç Maliyetine veya Defter Değerine Dahil 
Edilen Tutar
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0 0
0
0
0
0
0 0
0
0
0
0 0
0
0
0 0
0
0
0
0
"
1546392_c0018_751,1546392.pdf,18,TEKNİK BÖLÜM DENGESİ - HAYAT 22.695.443.081 ile ne kadar oldu?,17.259.524.049,tarih,") (+/-)
0
0
Muallak Tazminatlar Karşılığı (-)
0
0
Muallak Tazminatlar Karşılığında Reasürör Payı (+)
0
0
İkramiye ve İndirimler Karşılığında Değişim (Reasürör 
Payı ve Devreden Kısım Düşülmüş Olarak) (+/-)
0
0
İkramiye ve İndirimler Karşılığı (-)
0
0
İkramiye ve İndirimler Karşılığında Reasürans Pay"
1553974_c0013_697,1553974.pdf,13,Net varlıklar toplağı ne kadar?,3.128.870.121,sayısal,"538
DİĞER AKTİFLER (Net)
V-I-o
222.063.827
67.853.183
289.917.010
138.971.673
44.927.721
183.899.394
VARLIKLAR TOPLAMI
3.128.870.121
2.260.468.020
5.389.338.141
2.333.548.782
1.527.149.539
3.860.698.321
YÜKÜMLÜLÜKLER
MEVDUAT
V-II-a
1.712.132.121
1.460.706.379
3.172.838.500
1.203.500.844
975.916.686
"
1122450_c0010_293,1122450.pdf,10,Nakit ve Nakit Benzerleri'ne göre değişim,25.960.674 TL,sayısal,"ket'in Yönetim Kurulu'na sunulmuştur.
PwC Bağımsız Denetim ve
Serbest Muhasebeci Mali Müşavirlik A.Ş.
Orhan Öztürk, SMMM
Sorumlu Denetçi

İstanbul, 9 Mart 2023

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 "
1599075_c0006_498,1599075.pdf,6,KISA VADELİ YÜKÜMLÜLÜKLER TOPLAMI ne kadar?,103.621.671.174,sayısal,"gi ve Diğer Yasal Yükümlülük 
Karşılıkları
19,35
315.294.162
3.654.410.151
Dönem Karının Peşin Ödenen Vergi ve Diğer 
Yükümlülükleri (-)
19
-324.413.494
-2.436.636.309
Diğer Vergi ve Benzeri Yükümlülük Karşılıkları
0
0
DİĞER RİSKLERE İLİŞKİN KARŞILIKLAR
0
0
Kıdem Tazminatı Karşılığı
0
0
Sosyal Yardı"
1552589_c0018_436,1552589.pdf,18,Konsolide olmayan finansal tablo niteliği nedir?,"Finansal tablo niteliği, finansal raporun sunum para birimi ve finansal tablo niteliği ile belirlenen finansal tablo niteliği between 01.01.2025 - 31.12.2025",sayısal,"19.777.594
36.479.043
12.339.322
7.932.679
20.272.001
Tahsile Alınan Diğer Kıymetler
515.860
158.957.136
159.472.996
732.966
117.294.678
118.027.644
İhracına Aracı Olunan Kıymetler
0
1.050.195
1.050.195
0
838.386
838.386
Diğer Emanet Kıymetler
239.327
25.458.000
25.697.327
515.514
13.497.692
14.013."
1479968_c0000_985,1479968.pdf,0,"Ara dönem özet konsolide finansal bilgilere ilişkin sınırlı denetim, Sınırlı Bağımsız Denetim Standardı (SBDS) 2410'a uygun olarak yürütülmüştür.",Sınırlı denetimin kapsamı; Bağımsız Dene,tarih,"FİNANSAL RAPOR
ÜLKER BİSKÜVİ SANAYİ A.Ş.
Finansal Rapor
Konsolide
2025 - 2. 3 Aylık Bildirim
KAMUYU AYDINLATMA PLATFORMU
Finansal Tablolara ilişkin Genel Açıklama
KAP'ta yayınlanma tarihi ve saati: 18.08.2025 18:16:22
https://www.kap.org.tr/tr/Bildirim/1479968

Bağımsız Denetim Kuruluşu
DRT BAĞIMSIZ"
1599075_c0006_877,1599075.pdf,6,Dönem Karşılıkları ne kadar?,19,sayısal,"gi ve Diğer Yasal Yükümlülük 
Karşılıkları
19,35
315.294.162
3.654.410.151
Dönem Karının Peşin Ödenen Vergi ve Diğer 
Yükümlülükleri (-)
19
-324.413.494
-2.436.636.309
Diğer Vergi ve Benzeri Yükümlülük Karşılıkları
0
0
DİĞER RİSKLERE İLİŞKİN KARŞILIKLAR
0
0
Kıdem Tazminatı Karşılığı
0
0
Sosyal Yardı"
1123048_c0015_196,1123048.pdf,15,Pay Bazlı İşlemler Nedeniyle Meydana Gelen Artış (Azalış) 2022 yılında ne kadar oldu?,180.724.551,sayısal,"iklere 
İlişkin Düzeltmeler
Muhasebe Politikalarındaki Gönüllü Değişikliklere 
İlişkin Düzeltmeler
Hatalara İlişkin Düzeltmeler
Diğer Düzeltmeler
Düzeltmelerden Sonraki Tutar
Transferler
3.762.347
320.560.769
-324.323.116
-3.762.347
Toplam Kapsamlı Gelir (Gider)
-10.285.790
-10.285.790
-10.285.790
-"
1508070_c0003_490,1508070.pdf,3,Kazanılmamış Finansal Kiralama Faiz Gelirleri ne kadar?,0,sayısal,"5
480.322
Finansal Kiralama Alacakları
0
0
Kazanılmamış Finansal Kiralama Faiz Gelirleri (-)
0
0
Verilen Depozito Ve Teminatlar
4.2,12
324.555
324.555
Diğer Çeşitli Alacaklar
228.000
155.767
Diğer Çeşitli Alacaklar Reeskontu (-)
0
0
Şüpheli Diğer Alacaklar
0
0
Şüpheli Diğer Alacaklar Karşılığı (-)
0"
1479968_c0003_520,1479968.pdf,3,Yabancı Para Çevrim Farkları ne kadar?,-1.826.444,sayısal,"rşılıklar
1.512.756
692.571
Diğer Kısa Vadeli Yükümlülükler
828.738
640.620
ARA TOPLAM
58.458.705
33.187.203
TOPLAM KISA VADELİ YÜKÜMLÜLÜKLER
58.458.705
33.187.203
UZUN VADELİ YÜKÜMLÜLÜKLER
Uzun Vadeli Borçlanmalar
6
20.879.282
38.193.147
Uzun Vadeli Karşılıklar
2.086.916
1.956.625
Çalışanlara Sağla"
1475250_c0006_868,1475250.pdf,6,0 ile 1.954.693 arasında olan sigorta teknik karşılıkların net değeri nedir?,984.844,sayısal,"0
0
0
0
0
Çalışan Hakları Karşılığı
984.844
0
984.844
1.954.693
0
1.954.693
Sigorta Teknik Karşılıkları (Net)
0
0
0
0
0
0
Diğer Karşılıklar
925.185
299.127
1.224.312
7.429.339
35.439
7.464.778
CARİ VERGİ BORCU
(Beşinci Bölüm -II)(6)
940.485
858
941.343
553.652
132.055
685.707
ERTELENMİŞ VERGİ BORCU
"
1472523_c0015_311,1472523.pdf,15,Konsolide Olmayan 2024–2025 Dönemi için net nakit akışı ne oldu?,-15.356.250,sayısal,"lo Niteliği
Konsolide Olmayan
Dipnot Referansı
Cari Dönem
01.01.2025 - 30.06.2025
Önceki Dönem
01.01.2024 - 30.06.2024
Nakit Akış Tablosu (TFRS 9'a Göre Karşılık Ayrılmış)
BANKACILIK FAALİYETLERİNE İLİŞKİN NAKİT AKIŞLARI
Bankacılık Faaliyet Konusu Varlık ve Yükümlülüklerdeki 
Değişim Öncesi Faaliyet"
1123048_c0013_320,1123048.pdf,13,Dönem Başı Bakiyeler ne kadar oldu?,611.928.571,sayısal,"le Tabi Teşebbüs veya İşletmeleri İçeren Birleşmelerin Etkisi
Kar veya Zararda Yeniden Sınıflandırılmayacak Birikmiş Diğer Kapsamlı Gelirler veya Giderler
Kar veya Zararda Yeniden Sınıflandırılacak Birikmiş Diğer Kapsamlı Gelirler veya Giderler
Kardan Ayrılan Kısıtlanmış Yedekler
Birikmiş Karlar
Yen"
1467371_c0011_462,1467371.pdf,11,Toplam Kapsamlı Gelir (Gider) ne kadar oldu?,2.437.233,sayısal,"r
Muhasebe Politikalarındaki Gönüllü Değişikliklere 
İlişkin Düzeltmeler
Hatalara İlişkin Düzeltmeler
Diğer Düzeltmeler
Düzeltmelerden Sonraki Tutar
Transferler
7.600.476
-7.600.476
0
Toplam Kapsamlı Gelir (Gider)
18.289
2.418.944
2.437.233
356.853
2.794.086
Dönem Karı (Zararı)
2.418.944
2.418.944
3"
1564377_c0008_129,1564377.pdf,8,"Konsolide finansal tabloları hazırlarken Grup yönetimi, Grup'un sürekliliğini devam ettirme kabiliyetinin değerlendirilmesinden ne kadar sorumludur?","Grup yönetimi, Grup'un sürekliliğini devam ettirme kabiliyetinin değerlendirilmesinden, gerektiğinde süreklilikle ilgili hususları açıklamaktan ve Grup'u tasfiye etme ya da ticari faaliyeti sona erdirme niyeti ya da mecburiyeti bulunmadığı sürece işletmenin sürekliliği esasını kullanmaktan sorumludur.",neden,".9 ve Not 2.10'da yer almaktadır
.
Yukarıda belirtilen prosedürlere ek olarak, ertelenmiş
vergi olarak muhasebeleştirilen tutarlara ilişkin Not 
25'te yer alan açıklamaların yeterliliği ilgili TFRS'ler 
kapsamında tarafımızca değerlendirilmiştir.
4) Yönetimin ve Üst Yönetimden Sorumlu Olanların Kons"
1595647_c0010_946,1595647.pdf,10,Kazanılmış Primler (Reasürör Payı Düşülmüş Olarak) ne kadar oldu?,0,sayısal,"Reasürör 
Payı ve Devreden Kısım Düşülmüş Olarak) (+/-)
5
-1.187.988.275
-2.502.405.274
Muallak Tazminatlar Karşılığı (-)
-1.456.524.482
-3.672.092.530
Muallak Tazminatlar Karşılığında Reasürör Payı (+)
10
268.536.207
1.169.687.256
İkramiye ve İndirimler Karşılığında Değişim (Reasürör 
Payı ve Devre"
1480299_c0017_296,1480299.pdf,17,Özkaynak Yöntemiyle Değerlenen Yatırımların Yurtdışındaki İşletmeye İlişkin Yatırım Riskinden Korunma Kazançları (Kayıpları) ne kadar oldu?,0,sayısal,"
Kapsamlı Gelir (Gider)
0
0
0
0
Yabancı Para Alım Satım Marjlarındaki Değişimden Kazançlar (
Kayıplar)
0
0
0
0
Yabancı Para Alım Satım Marjlarındaki Değişikliklerdeki Yeniden 
Sınıflandırma Düzeltmeleri
0
0
0
0
Özkaynak Yöntemiyle Değerlenen Yatırımların Diğer Kapsamlı 
Gelirinden Kar veya Zararda S"
1598259_c0018_251,1598259.pdf,18,0 ile 42.366.116 arasında kaç milyonluk bir rakam var?,36,sayısal,"
0
0
0
0
Diğer Değişiklikler Nedeni İle Artış (Azalış)
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
Kar Dağıtımı
0
0
0
0
0
0
0
0
0
0
36.011.716
0
-
42.366.116
-6.354.400
0
-6.354.400
Dağıtılan Temettü
0
0
0
0
0
0
0
0
0
0
0
0 -6.354.400
-6.354.400
0
-6.354.400
Yedeklere Aktarılan Tutarlar
0
0
0
0
0
0
0
0
0
0
36.0"
1598813_c0008_686,1598813.pdf,8,T.C. Merkez Bankasına Cirolar ne kadar oldu?,41.882.900,tarih,"01.161
89.572.229
74.446
101.261.674
101.336.120
Garanti Verilen Prefinansmanlar
0
0
0
0
0
0
Cirolar
41.882.900
0
41.882.900
36.682.400
0
36.682.400
T.C. Merkez Bankasına Cirolar
41.882.900
0
41.882.900
36.682.400
0
36.682.400
Diğer Cirolar
0
0
0
0
0
0
Menkul Kıymet İhraçlarında Satın Alma 
Garantil"
1564378_c0000_702,1564378.pdf,0,Denetim Türü,Sürekli,tarih,"31.12.2025 Faaliyet Raporu
ENERJİSA ENERJİ A.Ş.
Faaliyet Raporu (Konsolide)
2025 - 4. 3 Aylık Bildirim
KAMUYU AYDINLATMA PLATFORMU
Özet Bilgi
KAP'ta yayınlanma tarihi ve saati: 02.03.2026 21:25:48
https://www.kap.org.tr/tr/Bildirim/1564378

Bağımsız Denetim Kuruluşu
DRT BAĞIMSIZ DENETİM VE SERBEST M"
